Date,resting_hr,hrv_ms,day_strain,sleep_efficiency_pct,asleep_min,sleep_debt_min,DateTS,resting_hr_mean,resting_hr_std,resting_hr_z,day_strain_mean,day_strain_std,day_strain_z,sleep_debt_min_mean,sleep_debt_min_std,sleep_debt_min_z,hrv_ms_mean,hrv_ms_std,hrv_ms_z,sleep_efficiency_pct_mean,sleep_efficiency_pct_std,sleep_efficiency_pct_z,asleep_min_mean,asleep_min_std,asleep_min_z,resting_hr_anomaly,day_strain_anomaly,sleep_debt_min_anomaly,hrv_ms_anomaly,sleep_efficiency_pct_anomaly,asleep_min_anomaly,any_anomaly
2024-12-04,59.0,76.0,4.7,75.0,473.0,112.0,2024-12-04,58.4,7.48628375393587,0.08014657468527758,5.492857142857142,3.0580195415470395,-0.25927144417659237,99.0909090909091,20.201260086710157,0.6390240437319767,75.7,17.619749020787886,0.017026349220187833,88.27272727272727,5.368256869616246,-2.4724463815897986,361.09090909090907,84.05647452213849,1.3313559906633572,False,False,False,False,True,False,True
2024-12-05,53.0,102.0,5.3,92.0,424.0,70.0,2024-12-05,57.90909090909091,7.286350876186846,-0.6737379234830334,5.107142857142857,2.6661595213727645,0.07233518523972035,96.66666666666667,21.012261932384895,-1.2691002402538583,78.0909090909091,18.501105618068042,1.2923060601168326,88.58333333333333,5.230302152463169,0.6532446055831821,366.3333333333333,82.17645463859886,0.7017419639272227,False,False,False,False,False,False,False
2024-12-06,56.0,90.0,5.5,91.0,438.0,72.0,2024-12-06,55.81818181818182,2.0404990476930007,0.08910476190799721,4.8500000000000005,2.4130255505676614,0.2693713706624813,97.58333333333333,19.50038849651851,-1.3119396743249927,83.54545454545455,9.61627408473397,0.6712106370587102,89.25,4.956630086881835,0.3530624576224745,368.6666666666667,83.90831937660327,0.8262986775142823,False,False,False,False,False,False,False
2024-12-07,54.0,73.0,5.0,94.0,133.0,64.0,2024-12-07,55.45454545454545,1.9679246105293116,-0.7391266142833719,4.764285714285714,2.3825026088797343,0.09893558346411209,97.58333333333333,19.50038849651851,-1.722187911247466,83.45454545454545,9.719708188661127,-1.0756028114857992,89.83333333333333,5.078176718850903,0.8205044639741309,351.3333333333333,108.13067291126252,-2.019161884921484,False,False,False,False,False,True,True
2024-12-07,54.0,73.0,5.0,92.0,403.0,64.0,2024-12-07,55.27272727272727,2.0045403009621645,-0.6349222672731367,4.492857142857143,2.0852833364813175,0.2432009349859401,94.75,21.772062999925556,-1.4123604180322802,81.54545454545455,9.501196096951505,-0.8994082911515097,90.0,5.116817192534707,0.3908679799852815,354.4166666666667,109.11000148585116,0.44526929403106424,False,False,False,False,False,False,False
2024-12-08,60.0,85.0,4.6,81.0,265.0,64.0,2024-12-08,55.81818181818182,2.4007574562283542,1.7418744950553704,4.714285714285714,1.8993347591913827,-0.06017144357131148,90.58333333333333,22.524565714038992,-1.1801929356073937,81.72727272727273,9.550821002310798,0.3426644967940911,89.0,5.624621199366582,-1.4223180044375114,341.1666666666667,109.54520306773614,-0.6952989682220025,False,False,False,False,False,False,False
2024-12-08,60.0,85.0,4.6,91.0,387.0,66.0,2024-12-08,56.36363636363637,2.618118686107476,1.3889223798979284,4.935714285714285,1.6616058696135263,-0.20204206776927752,87.83333333333333,23.400984180287395,-0.9330091916273064,81.9090909090909,9.596400840466611,0.32209045269088643,89.16666666666667,5.654175180315635,0.3242441691081432,344.8333333333333,110.34560034342803,0.38213274054816493,False,False,False,False,False,False,False
2024-12-08,60.0,85.0,4.6,86.0,88.0,66.0,2024-12-08,56.81818181818182,2.78633026822666,1.1419386345191682,4.871428571428572,1.6554936848745145,-0.16395627111627814,83.83333333333333,22.610670583651977,-0.7887131550281056,82.18181818181819,9.641765209941358,0.2922889903267986,88.58333333333333,5.58338986855142,-0.46268188218129225,316.8333333333333,129.41324460343287,-1.7682373549520232,False,False,False,False,False,False,False
2024-12-08,54.0,92.0,13.5,81.0,265.0,64.0,2024-12-08,56.72727272727273,2.866737137963909,-0.9513508201208024,5.442857142857143,2.8435390424107663,2.8334912012714875,80.91666666666667,22.733468852346462,-0.7441304614152889,83.0909090909091,10.084191047917928,0.8834710555122175,87.91666666666667,5.991787308601265,-1.1543578418976477,310.3333333333333,129.93728090774042,-0.34888627048861687,False,True,False,False,False,False,True
2024-12-08,54.0,92.0,13.5,91.0,387.0,66.0,2024-12-08,56.27272727272727,2.866737137963908,-0.7927923501006694,6.3999999999999995,3.1459375513387298,2.2568788744641957,78.0,22.16057104613755,-0.5415022913902539,85.36363636363636,8.834848354926308,0.751157616945763,88.08333333333333,6.052172162024801,0.48192063751386705,324.75,127.85796451887205,0.4868683795667011,False,True,False,False,False,False,True
2024-12-08,54.0,92.0,13.5,86.0,88.0,66.0,2024-12-08,56.083333333333336,2.8109633849473843,-0.7411456671721577,6.978571428571429,3.652012842556532,1.7857080061261097,75.08333333333333,21.13789502435394,-0.429717969687521,85.91666666666667,8.638795510879197,0.7041876758944383,87.83333333333333,6.07279078174013,-0.3018930503658806,314.25,142.15428558116344,-1.5915805779265224,False,False,False,False,False,False,False
2024-12-11,61.0,57.0,18.5,92.0,66.0,106.0,2024-12-11,56.46153846153846,3.0170455917277477,1.5042734358755696,7.928571428571429,4.725776870840081,2.236971583795774,77.46153846153847,21.9795942661043,1.298407113113637,83.6923076923077,11.520884047275551,-2.316862801741318,88.15384615384616,5.9279866431214,0.6488128394514457,295.15384615384613,152.52696272782214,-1.5023825430967337,False,True,False,True,False,False,True
2024-12-11,61.0,57.0,18.5,91.0,306.0,51.0,2024-12-11,56.92307692307692,3.226492896359164,1.2635772672934,8.928571428571429,5.380367241030269,1.7789545104723687,71.61538461538461,17.31828735536739,-1.1903824086274541,81.46153846153847,13.648048606640806,-1.7923103270335718,87.92307692307692,5.736746151805607,0.5363533605116267,286.38461538461536,147.95975717603025,0.13257243043490458,False,False,False,False,False,False,False
2024-12-11,,,4.6,92.0,66.0,106.0,2024-12-11,56.92307692307692,3.226492896359164,,8.67142857142857,5.502506921175333,-0.7399224807442707,74.07142857142857,19.007950910137545,1.6797482053440547,81.46153846153847,13.648048606640806,,88.21428571428571,5.618356883105074,0.6738116435960645,270.64285714285717,153.87437790556388,-1.329934586435508,False,False,False,False,False,False,False
2024-12-11,,,4.6,91.0,306.0,51.0,2024-12-11,56.75,3.306330017076017,,8.664285714285715,5.508120877794497,-0.7378715544661563,69.71428571428571,16.466416038192953,-1.1365123819827547,81.91666666666667,14.151507040423317,,89.35714285714286,4.162232072359275,0.3947058007089737,258.7142857142857,143.0747134415224,0.3304966555466206,False,False,False,False,False,False,False
2024-12-13,86.0,43.0,15.6,91.0,220.0,106.0,2024-12-13,59.5,8.898416610938032,2.9780579128455176,9.4,5.7084283166344365,1.0861133145761184,72.28571428571429,19.112736677323426,1.7639695603762748,77.0,16.580382712986168,-2.050616115957948,89.28571428571429,4.121772796869247,0.41590980356506285,244.14285714285714,135.1129767398995,-0.1786864424527747,True,False,False,True,False,False,True
2024-12-14,58.0,76.0,15.0,93.0,372.0,127.0,2024-12-14,59.666666666666664,8.845474788976787,-0.18842026080314658,10.078571428571427,5.7734376603183675,0.8524260347096547,76.21428571428571,24.06139126174025,2.1106723935148377,75.83333333333333,16.0670941726099,0.010373167971517433,89.42857142857143,4.219265078446504,0.8464575003056073,239.42857142857142,128.83424908099508,1.0290076553175238,False,False,True,False,False,False,True
2024-12-15,61.0,88.0,8.1,95.0,131.0,102.0,2024-12-15,60.25,8.666812353087844,0.08653700685382755,10.299999999999999,5.6211140423338755,-0.3913814918948991,78.92857142857143,24.71207828546223,0.9336093996190182,77.08333333333333,16.406530481007923,0.6653854499769908,89.5,4.31009548350422,1.2760738180974953,239.28571428571428,128.9623848387461,-0.8396689811615549,False,False,False,False,False,False,False
2024-12-15,61.0,88.0,8.1,89.0,475.0,127.0,2024-12-15,60.833333333333336,8.440522746988123,0.019746012381299118,10.52142857142857,5.454874823555472,-0.4439017667229054,83.42857142857143,27.376897294881793,1.5915400529911181,78.33333333333333,16.63694319242205,0.5810362249159892,89.28571428571429,4.250403988556195,-0.06722050103556042,244.42857142857142,137.16790064382084,1.6809430449048386,False,False,False,False,False,False,False
2024-12-15,61.0,88.0,8.1,91.0,339.0,127.0,2024-12-15,60.916666666666664,8.436482823087006,0.009877734013194266,10.771428571428572,5.238530118477683,-0.5099576619795956,87.92857142857143,29.063496231300416,1.3443471583900475,78.58333333333333,16.768251024607245,0.5615771527303477,90.0,3.5300904324873876,0.2832788618662598,249.71428571428572,139.42874031695817,0.640368076787787,False,False,False,False,False,False,False
2024-12-15,70.0,73.0,16.0,95.0,131.0,102.0,2024-12-15,61.75,8.82274951990074,0.9350826498464185,11.585714285714287,5.08933381508019,0.8673602232979405,90.5,28.562347457933015,0.40262797086049545,77.58333333333333,16.70850808493212,-0.2743113454555897,90.28571428571429,3.7709123855879794,1.2501711077412458,231.42857142857142,136.801211356375,-0.734120483531021,False,False,False,False,False,False,False
2024-12-15,70.0,73.0,16.0,89.0,475.0,127.0,2024-12-15,62.583333333333336,9.110017795944412,0.8141220832706175,12.400000000000002,4.788768911975987,0.7517589731667657,94.85714285714286,29.18339133257699,1.1014092494101788,76.58333333333333,16.582895532518556,-0.21608610669388348,90.5,3.5895146447139683,-0.41788379445921664,259.07142857142856,144.47435986825062,1.4945805721200738,False,False,False,False,False,False,False
2024-12-15,70.0,73.0,16.0,91.0,339.0,127.0,2024-12-15,63.916666666666664,8.908201872772091,0.6828912748292152,12.578571428571431,4.878710197051386,0.7012977679011198,99.35714285714286,28.91527981177783,0.9559948000779019,75.0,15.868780098614439,-0.1260336325521725,91.21428571428571,2.3263894583858367,-0.09211085165180818,264.35714285714283,146.0529973056977,0.5110669313182611,False,False,False,False,False,False,False
2024-12-16,,,16.9,,,,2024-12-16,64.81818181818181,8.75006493482396,,12.821428571428571,5.0109385841881435,0.8139336294085162,101.92307692307692,28.388558547595476,,73.45454545454545,15.667569284120855,,91.23076923076923,2.420531833910735,,254.92307692307693,147.51014741279235,,False,False,False,False,False,False,False
2024-12-18,54.0,106.0,14.7,92.0,419.0,120.0,2024-12-18,64.81818181818181,8.75006493482396,-1.236354461225431,12.907142857142858,5.033650500644373,0.3561743396025671,106.07692307692308,26.587783969527358,0.5236644369848333,74.72727272727273,17.75438486172308,1.7614086613695397,91.6923076923077,1.8432134703926513,0.16693254071475527,280.38461538461536,144.83930087142502,0.9570288159457121,False,False,False,False,False,False,False
2024-12-18,54.0,106.0,14.7,89.0,374.0,102.0,2024-12-18,64.18181818181819,9.293203772845827,-1.0956198132197248,12.635714285714284,4.806183059809061,0.42950626070570946,105.76923076923077,26.611882828772323,-0.14163713230976444,79.18181818181819,18.96743620955757,1.4139065249455434,91.46153846153847,1.983909634005139,-1.240751302048514,304.0769230769231,131.4175670261666,0.5320679609686769,False,False,False,False,False,False,False
2024-12-18,64.0,69.0,11.5,92.0,419.0,120.0,2024-12-18,64.45454545454545,9.234323325113042,-0.04922347188226582,12.135714285714284,4.503777413351039,-0.14115135526675165,111.07692307692308,21.084992840333676,0.4231956344802681,80.27272727272727,17.877868492026135,-0.6305408990873332,91.53846153846153,1.9839096340051432,0.23264086913409812,312.7692307692308,135.23692410368443,0.7855160115097224,False,False,False,False,False,False,False
2024-12-18,64.0,69.0,11.5,89.0,374.0,102.0,2024-12-18,64.41666666666667,8.805559538602777,-0.04731859058360146,12.628571428571428,3.9604639532856134,-0.2849593991722009,110.76923076923077,21.19415739519519,-0.4137569899909678,79.33333333333333,17.353717617603277,-0.5954535829747163,91.3076923076923,2.097006413303696,-1.1004698378850872,336.46153846153845,113.66076381394444,0.3302675459748771,False,False,False,False,False,False,False
2024-12-20,60.0,83.0,5.1,87.0,326.0,117.0,2024-12-20,64.07692307692308,8.51920906404595,-0.47855652400046444,12.664285714285713,3.8840120301756835,-1.9475443576171316,115.84615384615384,11.260892163043358,0.10246489684298006,79.61538461538461,16.646012843613416,0.20332889421708958,91.0,2.4152294576984197,-1.6561573424215268,338.0,113.34901852243817,-0.10586770098608769,False,False,False,False,False,False,False
2024-12-23,59.0,84.0,10.5,91.0,84.0,127.0,2024-12-23,62.0,5.477225575051639,-0.5477225575051683,12.299999999999999,3.8262252939417962,-0.47043753614038497,117.46153846153847,11.236958252535679,0.8488472880380354,82.76923076923077,12.497692094635173,0.09847972101165407,91.0,2.4152294576984197,0.0,327.53846153846155,130.17463615250068,-1.8708595524949592,False,False,False,False,False,False,False
2024-12-23,59.0,84.0,10.5,92.0,400.0,102.0,2024-12-23,62.07692307692308,5.42312238569776,-0.5673711301514711,11.978571428571428,3.770569957207768,-0.3921347290599957,115.53846153846153,11.601834514531015,-1.166924206814443,83.38461538461539,12.332467052043654,0.04989955479205077,90.92307692307692,2.3615509896938347,0.4560236393890859,329.6923076923077,131.19920262421874,0.5358850579989262,False,False,False,False,False,False,False
2024-12-23,59.0,84.0,10.5,96.0,307.0,127.0,2024-12-23,61.92307692307692,5.484243163547988,-0.532995499270652,12.15,3.632704015129563,-0.45420711214787807,117.46153846153847,11.236958252535679,0.8488472880380354,83.07692307692308,12.257389189529249,0.07530779261422563,91.0,2.516611478423756,1.9867985355974294,343.2307692307692,117.33580999717151,-0.30877844736097704,False,False,False,False,False,False,False
2024-12-23,,,6.7,96.0,307.0,127.0,2024-12-23,62.0,5.720775535473532,,12.05,3.769462316278827,-1.4193005662625813,117.46153846153847,11.236958252535679,0.8488472880380354,82.66666666666667,12.70886114154806,,91.53846153846153,2.7873339895376295,1.6006472415164568,330.3076923076923,110.67624302094289,-0.2105934541280181,False,False,False,False,False,False,False
2024-12-23,,,6.7,91.0,84.0,127.0,2024-12-23,62.09090909090909,5.990902193401992,,11.95,3.898668411729237,-1.3466136243352342,117.46153846153847,11.236958252535679,0.8488472880380354,82.18181818181819,13.21225326595108,,91.53846153846153,2.7873339895376295,-0.19318156363129432,310.6923076923077,129.92971472773593,-1.7447302810395224,False,False,False,False,False,False,False
2024-12-23,,,6.7,92.0,400.0,102.0,2024-12-23,61.3,5.677440737985125,,11.285714285714286,3.9475127793152405,-1.1616718024937596,117.46153846153847,11.236958252535679,-1.3759540717390748,83.1,13.551957628164056,,91.3076923076923,2.594372608314034,0.26684975399797833,331.38461538461536,119.96564679213982,0.571958610236746,False,False,False,False,False,False,False
2024-12-25,56.0,102.0,5.2,85.0,363.0,102.0,2024-12-25,59.9,4.976611966656286,-0.7836656798099436,10.514285714285714,4.010151952397648,-1.3252080662699903,115.53846153846153,11.601834514531015,-1.166924206814443,86.0,14.236104336041679,1.1239029738980382,91.0,3.082207001484629,-1.9466570535690617,322.7692307692308,112.58711726640408,0.35733012983692464,False,False,False,False,False,False,False
2024-12-26,57.0,88.0,6.2,96.0,71.0,0.0,2024-12-26,58.6,3.533962208186284,-0.45274960674272763,9.814285714285713,3.830215326916941,-0.9436246805463451,105.76923076923077,33.655494465128676,-3.1427032183057357,87.5,13.48455907077911,0.03707944749068544,91.38461538461539,3.37980427289479,1.36557748399778,302.15384615384613,132.1960956016015,-1.748567876395328,False,False,False,False,False,False,False
2024-12-26,57.0,88.0,6.2,90.0,470.0,0.0,2024-12-26,58.45454545454545,3.387141460395074,-0.4294315639169662,9.049999999999999,3.3442832967963056,-0.8522005305980473,98.21428571428571,42.94930566543372,-2.2867490915768194,87.54545454545455,12.793464240491131,0.03552950522242626,91.28571428571429,3.2682286764116646,-0.3933978962347076,314.14285714285717,134.69901326967556,1.1570770941365949,False,False,False,False,False,False,False
2024-12-27,58.0,71.0,7.9,89.0,379.0,0.0,2024-12-27,58.81818181818182,3.060005941764875,-0.26737915996003897,8.564285714285715,2.928535245019032,-0.22683207088443205,89.64285714285714,49.70931988587737,-1.8033410505043956,84.36363636363636,12.077025521813882,-1.1065337519986658,91.07142857142857,3.315796359022415,-0.6247152560476548,311.2857142857143,132.7133571455233,0.5102296194650205,False,False,False,False,False,False,False
2024-12-28,85.0,31.0,8.6,66.0,279.0,10.0,2024-12-28,61.63636363636363,8.176462893852404,2.8574258413381495,8.12857142857143,2.340094860479796,0.20145703466564235,83.07142857142857,53.858024594175504,-1.3567417134591844,77.54545454545455,18.239318169074373,-2.5519295246669125,89.42857142857143,7.490653516876249,-3.12770726556601,304.5,131.68479265042217,-0.19364422790787794,True,False,False,True,True,False,True
2024-12-30,66.0,65.0,4.3,87.0,332.0,101.0,2024-12-30,61.81818181818182,8.256127201275191,0.5065108712438783,7.614285714285715,2.333322867585111,-1.420414534279972,81.71428571428571,53.08980573073773,0.3632658665870447,77.18181818181819,18.465200685712453,-0.6597176163508438,89.07142857142857,7.477805989565572,-0.2770102051750223,298.2857142857143,127.86316518446226,0.2636747312304344,False,False,False,False,False,False,False
2025-01-17,,,4.1,,,,2025-01-17,61.6,8.669230390037821,,7.085714285714286,2.2208304555026066,-1.3444134280113587,80.15384615384616,54.92243948491691,,78.0,19.252705437591512,,89.07692307692308,7.783117824941585,,292.46153846153845,131.13708818422035,,False,False,False,False,False,False,False
2025-01-18,55.0,99.0,14.6,92.0,460.0,0.0,2025-01-18,61.1,8.912537984958782,-0.6844290605318764,7.764285714285713,2.911411802084803,2.347903611855722,71.15384615384616,57.887601081530065,-1.229172479502677,79.6,20.3480820827036,0.9534068086195953,89.46153846153847,7.795462190866634,0.32563323075771705,302.7692307692308,139.02227270366566,1.1309753910146187,False,True,False,False,False,False,True
2025-01-19,80.0,40.0,9.6,95.0,243.0,79.0,2025-01-19,63.2,10.66458312984305,1.5753077073390718,7.7,2.8557634032574577,0.6653212229811278,67.46153846153847,55.51068273256868,0.20786019862248606,75.2,23.76178070394182,-1.4813704595026713,89.76923076923077,7.938869001667781,0.6588809098210787,315.0,124.39654336033642,-0.578794217709405,False,False,False,False,False,False,False
2025-01-19,80.0,40.0,9.6,88.0,359.0,20.0,2025-01-19,65.3,11.757267256183846,1.250290537732601,7.635714285714285,2.7974183545814975,0.7021780317801546,61.15384615384615,55.91637529061614,-0.7359891613137624,70.8,25.92639153021064,-1.187978665064531,89.46153846153847,7.922703501282326,-0.18447471387789663,311.84615384615387,122.56824368071209,0.38471503497007753,False,False,False,False,False,False,False
2025-01-20,54.0,82.0,6.7,92.0,449.0,0.0,2025-01-20,64.8,12.154560186750192,-0.8885553927136899,7.364285714285714,2.6800135312107156,-0.2478665523698374,51.38461538461539,54.53063124143847,-0.9423073640410679,70.6,25.820749623338035,0.44150538486675606,89.15384615384616,7.722760234593976,0.36854100861561656,322.7692307692308,128.29403327652858,0.9839176928726519,False,False,False,False,False,False,False
2025-01-20,54.0,82.0,6.7,84.0,325.0,79.0,2025-01-20,63.81818181818182,11.981804386804017,-0.8194243121674503,7.364285714285715,2.6800135312107156,-0.24786655236983773,47.69230769230769,50.456886902557095,0.6204840256624249,71.63636363636364,24.735693753249482,0.41897496253869604,88.23076923076923,7.551532362748711,-0.5602530754737112,324.15384615384613,128.2067640921274,0.00659991578561202,False,False,False,False,False,False,False
2025-01-20,58.0,71.0,6.3,92.0,449.0,0.0,2025-01-20,63.333333333333336,11.5470053837925,-0.46188021535170143,7.335714285714286,2.689754676504945,-0.38505901477233934,37.92307692307692,45.911983799551265,-0.8259951712965967,71.58333333333333,23.585274039432985,-0.024732947022707247,88.3076923076923,7.587101064576818,0.48665592574568367,352.2307692307692,109.8894549431033,0.8806052484229201,False,False,False,False,False,False,False
2025-01-20,58.0,71.0,6.3,84.0,325.0,79.0,2025-01-20,62.92307692307692,11.153934570825497,-0.4413758115413228,7.307142857142857,2.699134985570317,-0.37313541654162646,36.15384615384615,43.62309433057633,0.9821896979949469,71.53846153846153,22.581760282048375,-0.023844976287769253,87.6923076923077,7.587101064576807,-0.4866559257456844,346.46153846153845,109.13876135804941,-0.1966445119450275,False,False,False,False,False,False,False
2025-01-21,60.0,65.0,8.3,91.0,333.0,11.0,2025-01-21,63.23076923076923,11.001165439426893,-0.29367517910334606,7.528571428571429,2.6394721417005313,0.29226622976651817,29.153846153846153,39.25949174795433,-0.4624065505074218,68.6923076923077,20.673592718669784,-0.17860019506784935,88.15384615384616,7.592168704726319,0.37488021629209006,344.15384615384613,109.07707225768266,-0.10225655972408565,False,False,False,False,False,False,False
2025-01-22,53.0,80.0,5.2,95.0,139.0,61.0,2025-01-22,62.92307692307692,11.24323158216783,-0.8825822763283891,7.457142857142856,2.6912148488438015,-0.8387077895741282,33.84615384615385,39.12979715818915,0.69394293162502,68.07692307692308,20.16375270322773,0.5913123959890821,88.07692307692308,7.510676161988111,0.9217648016985396,349.38461538461536,95.6961671659656,-2.1984643859324677,False,False,False,False,False,True,True
2025-01-22,53.0,80.0,5.2,92.0,421.0,73.0,2025-01-22,62.61538461538461,11.471257280252384,-0.8382154092156375,7.385714285714285,2.739976738491137,-0.797712715954634,39.46153846153846,39.10587207529366,0.8576323646200054,67.46153846153847,19.619783317761133,0.6390723758458068,88.23076923076923,7.5735707799540934,0.49768212098938364,345.61538461538464,91.41894265918363,0.824606073881806,False,False,False,False,False,False,False
2025-01-24,54.0,88.0,5.2,77.0,278.0,61.0,2025-01-24,62.30769230769231,11.657505560686456,-0.7126475097476261,7.192857142857143,2.7954535302094436,-0.7128922449688627,44.15384615384615,37.60728243715164,0.44794924691266175,68.76923076923077,20.4252859880176,0.9415177462901068,87.3076923076923,8.179085272659513,-1.260250011348843,337.84615384615387,92.62905065712948,-0.6460840678123437,False,False,False,False,False,False,False
2025-02-07,,,9.3,,,,2025-02-07,60.416666666666664,9.876126709792592,,7.242857142857142,2.82862137818035,0.7272598846248617,47.0,37.7888872553824,,71.91666666666667,17.73777854971664,,89.08333333333333,5.316498049952795,,342.75,94.96901408545668,,False,False,False,False,False,False,False
2025-02-08,67.0,49.0,17.6,97.0,74.0,61.0,2025-02-08,60.5,9.931584145359869,0.6544776648785543,8.192857142857143,3.8228994807031538,2.460735079388638,43.666666666666664,34.18488058493203,0.5070467714599389,70.58333333333333,18.870170463812286,-1.1437805172308395,89.91666666666667,5.728054299725751,1.2366037336050508,321.25,122.7615019606571,-2.0140678962956913,False,True,False,False,False,True,True
2025-02-08,67.0,49.0,17.6,87.0,386.0,0.0,2025-02-08,61.0,9.678154093971976,0.6199529312864621,9.157142857142858,4.373999100579256,1.9302375123348887,40.30769230769231,34.89838729651326,-1.1550015754372551,68.92307692307692,19.032697910269846,-1.0467815449498956,89.6923076923077,5.543534001949453,-0.48566630805563915,326.2307692307692,118.89922472844677,0.5026881454083268,False,False,False,False,False,False,False
2025-02-09,80.0,23.0,9.9,91.0,196.0,127.0,2025-02-09,62.92307692307692,10.804794757124704,1.580494906269508,8.821428571428573,4.095622160199947,0.26334739543424385,50.07692307692308,40.067571131904884,1.9198337895212432,63.07692307692308,20.629515822648976,-1.9426981913420844,89.61538461538461,5.515711823788241,0.2510311323089429,305.9230769230769,116.67223429938386,-0.9421528402465624,False,False,False,False,False,False,False
2025-02-09,80.0,23.0,9.9,88.0,249.0,61.0,2025-02-09,62.92307692307692,10.804794757124704,1.580494906269508,8.842857142857143,4.100790596517155,0.2577900120139516,48.69230769230769,39.28821836841299,0.3132667455744816,61.76923076923077,22.65374820404582,-1.7113826118322806,89.07692307692308,5.28301584421784,-0.20384627051644222,306.38461538461536,116.41415897671759,-0.49293501657381794,False,False,False,False,False,False,False
2025-02-10,76.0,35.0,9.6,89.0,98.0,127.0,2025-02-10,62.61538461538461,10.32423089579768,1.2964273580963197,8.842857142857143,4.100790596517155,0.18463338698296514,56.92307692307692,43.733018682420315,1.6023801966611653,61.38461538461539,23.092345274060232,-1.1425697594368374,89.15384615384616,5.2732999447871975,-0.029174550178629906,286.3076923076923,128.46619828797063,-1.4658150923527808,False,False,False,False,False,False,False
2025-02-10,76.0,35.0,9.6,95.0,167.0,127.0,2025-02-10,64.3076923076923,10.59390245522248,1.1036827780629348,9.05,4.057234753641185,0.13556030976674413,66.6923076923077,44.14065513670404,1.3662618309791459,57.76923076923077,23.274284257358158,-0.9782999347029235,89.38461538461539,5.470198983864969,1.0265411974862135,264.61538461538464,122.36934424216106,-0.7977111033806806,False,False,False,False,False,False,False
2025-02-10,76.0,35.0,9.6,88.0,183.0,127.0,2025-02-10,66.0,10.567244989431552,0.9463204468147695,9.257142857142856,4.001675473274489,0.08567839774787896,70.38461538461539,47.160255974599465,1.2004893409797794,54.15384615384615,22.843110390393313,-0.8384955387643408,89.6923076923077,5.250152622934219,-0.3223349517336302,253.69230769230768,122.86671953474986,-0.5753576555147961,False,False,False,False,False,False,False
2025-02-11,72.0,38.0,7.5,85.0,397.0,127.0,2025-02-11,67.07692307692308,10.39600514990843,0.4735546829851545,9.342857142857143,3.9459257051203687,-0.4670278359437403,80.15384615384616,44.44068360156445,1.0541276607298793,51.61538461538461,22.647805123743886,-0.6011789902373492,89.15384615384616,5.35173108825789,-0.7761686985655948,249.69230769230768,116.66860804245596,1.262616352241785,False,False,False,False,False,False,False
2025-02-12,65.0,64.0,10.3,85.0,291.0,0.0,2025-02-12,67.61538461538461,10.062624421909511,-0.2599107852708976,9.62857142857143,3.852357634054677,0.17429030095575004,74.07692307692308,49.701545144427755,-1.4904350128685717,51.07692307692308,22.227841169959042,0.581391455169406,89.23076923076923,5.278160130099761,-0.8015613635218115,247.07692307692307,115.21173373291329,0.38123787829545647,False,False,False,False,False,False,False
2025-02-13,72.0,51.0,9.1,95.0,231.0,124.0,2025-02-13,68.53846153846153,9.854063329538912,0.3512803140976402,9.685714285714285,3.8370375477518,-0.15264752518709845,82.76923076923077,47.58703227798137,0.8664286730451732,50.0,21.832697191750494,0.04580286124143429,89.53846153846153,5.501747973983471,0.9926915022943353,239.23076923076923,112.30921144037609,-0.07328667991884945,False,False,False,False,False,False,False
2025-02-13,72.0,51.0,9.1,87.0,371.0,88.0,2025-02-13,70.0,8.698658900466551,0.2299204995718053,9.964285714285714,3.621858244445405,-0.23863046424061723,84.84615384615384,47.14489395089383,0.06689687661894435,47.76923076923077,19.90876626913325,0.16227872622013,88.92307692307692,5.283015844217836,-0.36401119735078824,257.0769230769231,113.48161491218319,1.003890163276539,False,False,False,False,False,False,False
2025-02-14,64.0,61.0,4.8,92.0,397.0,124.0,2025-02-14,70.84615384615384,7.335372676810057,-0.9333068881145157,9.935714285714285,3.6636692710276857,-1.4017952783914036,88.76923076923077,48.1874012686474,0.7311199256078525,46.30769230769231,17.946144504157605,0.8186888102290667,88.92307692307692,5.283015844217836,0.5824179157612628,255.23076923076923,110.75510059447565,1.280024396242588,False,False,False,False,False,False,False
2025-02-15,61.0,89.0,11.2,88.0,443.0,0.0,2025-02-15,71.38461538461539,6.158171556807761,-1.6863147265092606,10.364285714285714,3.4091747575436107,0.24513682786870009,84.07692307692308,53.764085810854475,-1.5638120096138364,46.38461538461539,18.14083084066844,2.349141833120933,89.76923076923077,3.919052737457723,-0.4514434705919441,267.9230769230769,122.42171753033456,1.4301132724554468,False,False,False,False,False,False,False
2025-02-16,56.0,89.0,5.4,90.0,418.0,14.0,2025-02-16,70.28571428571429,7.205004365861778,-1.9827488729086429,10.085714285714285,3.653419292590509,-1.2825558498629956,79.07142857142857,54.94537747158086,-1.1842930482202103,49.42857142857143,20.820530864858092,1.9005965231280033,89.78571428571429,3.7658091668749174,0.05690296687644814,278.64285714285717,124.26993394830693,1.1214067508486147,False,False,False,False,False,False,False
2025-02-17,68.0,57.0,6.6,89.0,372.0,127.0,2025-02-17,70.35714285714286,7.174818602447127,-0.32852995842137483,9.299999999999999,3.045299025357963,-0.8866124401962875,83.78571428571429,56.094945023084364,0.7703775393041571,50.0,20.917420049768673,0.3346493010775205,89.21428571428571,3.1422327051997123,-0.06819536755858721,299.92857142857144,111.37356701018196,0.6471143064389746,False,False,False,False,False,False,False
